Date,Open,Close
01/08/2017,2477.100098,2471.649902
01/09/2017,2474.419922,2519.360107
01/10/2017,2521.199951,2575.26001
01/11/2017,2583.209961,2584.840088
01/12/2017,2645.100098,2673.610107
01/01/2018,2683.72998,2823.810059
01/02/2018,2816.449951,2713.830078
01/03/2018,2715.219971,2640.870117
01/04/2018,2633.449951,2648.050049
01/05/2018,2642.959961,2705.27002
01/06/2018,2718.699951,2718.370117
01/07/2018,2704.949951,2816.290039
01/08/2018,2821.169922,2901.52002
01/09/2018,2896.959961,2913.97998
01/10/2018,2926.290039,2711.73999
01/11/2018,2717.580078,2760.169922
01/12/2018,2790.5,2506.850098
01/01/2019,2476.959961,2635.959961
17/01/2019,2609.280029,2635.959961
